Dim.1,Dim.2,Dim.3,Dim.4,Dim.5
4.872564822462023,-0.9126694349920095,0.5743469002853693,0.3933735324732314,3.685347109899745
2.790288962527826,1.5570502390891994,0.15334065310156314,-2.179398344565681,3.125443897507997
0.3880099765047403,0.9520937652500485,-2.4763916873453296,-2.310379821049019,2.9634613519098694
2.0687566642130473,0.5060645412002505,-1.9375838142984798,-1.1855900214666864,4.18872712192294
0.7049444494162129,-0.6038849852563162,0.12284370155493708,-1.0966451421713683,2.313714961919235
-0.09432445390654332,-1.3334922698536888,-0.6870322388015024,-1.051822065909497,1.716522915181437
1.8061327695826443,-3.52581453263432,5.4885931099521725,1.7701381409496688,-0.16325712633378164
3.1690740330179943,-4.693488193318892,4.490914427999565,2.4575048574743557,-0.565283204296901
3.22224077849421,-0.290346352486303,3.3538206856677055,2.0346095116077327,-1.0989160787548087
3.9301625309977153,0.6110817149583362,2.647801753076098,1.9324791889216733,-0.5709697581733382
5.224210604406389,-0.5543158905740609,2.0789082715994702,4.0996192409759376,-0.4956864096182358
3.0291157207063644,0.982091092636495,1.689558215898289,2.0376146037264258,-1.3087338928179992
3.190179875088514,-2.2062591432133885,0.3519982478045984,2.1242328942783577,0.4330547898436766
0.9439606056355002,-5.053145771647616,5.913986700446763,0.9247126186369776,0.11382968981238097
0.7395177603167964,3.1152825789061716,0.29281837065337507,0.14510728201338738,-1.3286189511825623
4.078739536583783,4.7013789600033755,0.58825591740894,1.19501500839467,-1.488377004098776
-2.709963863698452,-2.9214068116530063,2.0315382528335673,-0.561327210526791,-0.9698707686746879
2.8937932025158783,0.6671022111549844,0.547719016705567,1.2488512897199737,-0.6346219432250146
3.6168804211387484,0.8884535807809762,0.7758111239318746,1.6827090871255115,-0.036348922329212635
2.558758109366354,1.3153200883238028,1.0490476751915403,1.3350450040098054,-0.5469755461613011
1.8408589568328275,-0.3623987871988771,-0.5081764224958255,0.6864587041008996,-0.9114188486986468
-0.24941975721900617,-6.814236467767431,2.3447999104240806,0.358822188883864,-0.3182345461670748
-0.5838980293331723,-0.8849681195288879,2.1674609273871193,-1.3130650454900308,0.228206617647244
-3.656982708189969,-2.1415049029137894,3.3130590073596142,-2.5230564521786962,-0.5054517807963673
2.3878567285651124,-1.3194293500274832,1.6243745401972176,0.11696139616342834,0.27494702568265766
4.051650030063553,-2.4924533497597623,2.0811690124715394,1.1964833661932228,1.2839927035855176
1.2631027597136881,0.40774957596919315,-2.605625192489931,-0.3243184706726088,0.5624730594932067
3.183382994640565,2.050717756317395,-1.5254864263387347,0.9036204377093358,0.31689963829187456
0.9864566367513122,-0.05892900440123216,-1.2502959902982083,-0.2536455338742035,-0.3419986360676996
3.4113197706271707,-0.5655013102713703,0.6967886847673587,1.3558775505050884,0.389243181279611
1.4777951919033037,0.21267011119037157,-1.2292927438317225,0.3544606083083437,1.5017296282727681
0.6632098102383679,2.2766221624035583,-0.062131032001652,-0.69934722517801,-2.6305870128223097
-0.17208784347543646,2.1757719503169994,-0.7595593621294842,-1.005773780565265,-3.8430242095717344
0.9383261107640384,2.1876790646949256,-0.30300160123521497,-0.8173479186512765,-2.0724948091763973
6.023040263310544,0.7443283641220718,2.334308948539466,-0.07447869344045051,2.092715572749153
7.212055492984903,-1.1713309594345442,2.3988958263287974,0.37147733349721707,3.3080222813737645
7.022523492560688,1.2786558635109022,4.663001570535236,-1.3343791719477054,1.637668112001404
0.8622127476329141,0.35822042921492253,0.4748062223754157,0.5236322703787997,-0.7976230374748771
1.1582086037380295,2.2081154575018287,-2.1368102714743795,-0.3753467062846017,-0.7030012639642462
2.21749419658044,2.2220198877422552,-0.9003415459534838,0.4697304505399157,-1.5311312419013114
-2.697929000930378,-0.6980554365635024,0.6879833427611947,-2.0654108792251984,-0.8042737943007586
-4.665660861203959,-1.2005591122584447,1.3329049837203293,-2.752464508879193,-1.5304092077819647
1.0004449838005243,-1.715131264313423e-4,-1.0568805713407938,-0.40777694027827,-0.33015077912161706
3.550570650670671,0.8375369184178375,-0.3451975974999241,0.39807064455459684,1.4044676171539603
4.0785647466906765,2.162690169712529,-0.8367609244465591,1.829319836715002,0.4780543271635712
5.623969561297415,0.81023903544351,-1.7629027712763412,2.6051331223317367,0.48814005180735237
5.602504599048963,2.331779493504957,-0.5766367223553837,1.61838196686863,-0.7076436103140658
2.754145127425038,2.490302718076559,-0.27454674490736736,-0.26348500001592734,-2.2283581275547824
-0.6316527018117476,-5.836277518642325,2.232706403486999,0.5278091604760522,-1.7326973847328047
0.04716643941833306,-6.4567833470817,4.53925129420206,0.904941828274174,0.20309302623050737
1.2662360405311281,-2.9849678972088847,4.92062813370714,1.1850552217029389,0.723058115335772
2.0473506550221896,-2.6366553353285878,5.655317515530659,1.47279374463625,0.08082672042222792
6.0212902513997495,-4.149645501014205,3.6357336884787896,3.973294397198723,1.7244357339040435
5.952663114833153,1.712370408109941,2.6795211662498244,3.9212478168221776,0.4528309824769411
5.872401180124377,-1.427869873965512,-0.28492852238284805,3.0049305826112436,0.5406859237143211
2.0788026757000515,0.826968356578635,4.2130994948781355,0.6366969795659754,0.2109352745798257
7.103837703051525,-0.3080200591826175,1.5944943881142195,3.8648405601588878,2.163421711477349
6.517831796060339,-2.507307471966894,2.9304776566857367,4.624358559967931,0.9411365516670007
-0.2251593236417003,-2.1800082593059242,0.21709899237267577,0.38864272408352674,-1.5047784072620298
0.6716462539633692,-0.5327478752956143,-0.06320633802436566,0.45877951908931514,-0.422155275628386
0.2976074398849382,1.8003186549455368,-1.5181171410865932,-0.6664718963827606,-1.7573583747660313
-0.8652025276221434,2.0081833851257906,-2.668933979056444,-0.9587137279526184,-0.5413039972254758
-0.3166246370589043,1.5964663168488398,-1.8691209245576372,-0.6824212819907577,-1.325615961443133
-0.38075975576379634,-0.9230525869874211,-0.01892258804917677,-0.055635124178477303,-1.3004431614341438
1.7547683871879052,0.6301751868345729,1.8870203236305427,-1.928360168689862,-1.2629466065029586
1.9060414485793888,1.990385642713899,2.9020067674574133,-1.7833139016883603,-2.5110171850364003
2.5708721787596573,0.8857519763649754,-0.2172514229514866,-1.675540094592313,0.9318288834726478
1.425987895779317,2.173746021504355,-0.9708005075289886,-2.4840308037292442,0.36013995951564826
0.8841467052637394,1.6688678419127785,-0.7387322136513443,-2.1022857421470653,0.03651273166698914
1.05373590073853,1.3988891379808401,0.8240407301149547,-2.965241987962609,-2.8313997722689463
1.0900594208115706,-2.639420560350994,1.87839344518563,1.8189465647171574,-1.1928419285234315
2.624950793986271,-1.1310495239317926,2.4710986893927647,2.555153030204236,-1.1627225305238194
0.7469050293467707,2.382766064058434,-0.0874332011493923,0.5203837426761859,-2.369712784739466
0.9104963668526399,0.6193710861901508,-0.6077376545066387,0.9920050713436535,-2.3091516701218775
0.9409582261979895,-0.4715494141726918,0.7527508250756342,2.360398892510219,-2.581876940253419
3.6387009119991585,0.002590942276069039,1.4156835335662097,3.638959671787393,-1.3278335508234764
1.4047536367873246,-0.9405282143528968,1.5053506214804686,1.7287692386503428,-2.0983432160360214
2.4030994869311337,1.606069498074504,0.21761253649923715,1.6206758710268676,-1.4397551165835392
3.4834495514019306,1.0966359123645488,-0.5490109099793403,2.7700313700293924,-1.260084376700196
5.376830943986161,1.6368176495113032,0.5297981518783991,2.4967521661803698,0.4673687147873859
2.257347620982561,1.0484677788952053,3.2153679981743655,0.2409820633529835,0.24629352818749664
-2.185424183757303,-0.6040307340110775,-1.4090847794793828,-0.4843587279164947,-0.4104148604283631
-1.7033197666464672,-0.8983573149875637,-1.5000887299910417,-0.47804072558718125,-0.6410893294607765
-0.3854380353954779,1.385905171468231,-2.6503792745602146,-0.322631231593866,-0.4551166030249805
-0.5573060795951307,1.1871169747399846,-2.0144100594913588,-0.6725100392039017,-0.4270560467474766
0.34279176887561985,2.583000264021405,-4.077049168633933,-0.727792074989865,-1.0499333312691874
0.12903175038735668,2.792490985810498,-2.064378509782034,-0.21889195937230846,-2.0014365036339483
-1.9309868403736203,3.936848802037264,-3.0780874227181747,-1.9831114824298186,-1.3176747492632985
0.7039481733588148,0.7054166838145095,1.0875840622172117,1.5411570199561568,-2.8648626549818488
1.59168575119762,0.5586945956111586,0.23988015106460325,2.2137853452740965,-3.06116818013104
1.4783459222576463,2.704564873734405,0.03683950980115258,2.2678611257341905,-3.883321617763903
-0.49341185805114623,-1.8823524265281484,1.6284125583987406,0.2710325634872128,-0.25312568985996337
-2.2444800207007116,-2.6713721380453004,0.867125306396739,-0.4133559859051052,-1.6193293429610973
-1.230899930287673,2.639743491835747,0.29495717764444285,-1.5516647271636501,1.4617951232656685
2.2389326284791435,2.567971757920338,-0.9445627199512405,0.5707891994429926,1.0962314805345785
0.8230950659492874,1.822675130578242,-0.661070216025142,-0.437822801685198,-0.3746173587928517
0.21111808578047755,2.651630244798024,0.31876359566895773,-0.7242792909681162,1.3249673418734618
0.4569701639424726,2.4922934393098206,-2.067582763429766,-0.6464863224118403,-0.6417620800084637
-1.350272450658744,2.6629180061606106,-1.9041960760488463,-1.872427903736186,-1.7597290675073238
4.826040246065494,-4.23567517996264,0.24114227399799773,3.1397915208534757,0.3705193590781775
5.34071326292182,-1.0161266601174115,1.1908488170739162,2.2920846817456995,0.8575070859136195
4.047197185283079,1.8750558638043726,0.831430534758085,1.9098437614605563,-0.7153333846157337
5.518085602382734,1.133565938881165,0.7361720294936193,2.54474750388865,0.7530095253874477
0.46869233133353255,-1.427501709629353,2.10541941641396,0.16755837472741258,-0.6772453271425724
3.8930191470036197,1.6960222507706406,2.0861182969933134,0.8468791085090117,-0.2171506219219633
-0.48267349639062507,0.29878688392033104,-0.23700799837993053,0.126628765002883,1.3943495914483781
-1.2104226978415134,-0.2580114843688194,-0.9010809527032905,0.10020236739971469,-0.6913945417328331
-1.4747694088741439,-0.6279176586685683,-0.6201543887707235,-0.23532048923147944,-0.402128932065755
1.4962566415361265,3.2248837087753968,-3.3458194097414022,0.245378564636869,-0.7682491662445049
-0.1485401351572922,3.4082493962910307,-3.237958677085703,-0.08053646160386961,-0.9475029888727698
-4.0301929307761855,2.2695029443866175,-2.15239293769443,-1.9337352760757032,0.6407701943770717
0.23892984903071438,2.702260805754299,-2.264289061508596,-0.3012034383404511,1.373752293424154
-1.304973589170251,2.5395868384041744,0.38738916444896493,-0.45232557849845345,2.207868998309939
1.7933737210904974,0.18337915819011044,-1.018009741581518,1.76027907776633,1.1157220210156897
0.3462309584962733,2.0704956791819815,0.552468701891856,-1.6329603249684739,-0.5364780839632424
2.0451346611860965,3.6792591800024788,0.04580333870409866,-0.9270504129085848,-0.48343156711473684
-5.2791345529763625,-2.215501537231882,3.7112985422138505,-2.2518604484466866,0.4247710009857818
-2.195632079543418,-1.3269773131959974,3.887850085020697,-0.8628804047933394,1.592795981293763
-1.8225243080213687,2.6994548836571934,-1.5336378890028939,-1.820215259382759,3.102538982254292
0.4418692765869224,-3.482985494439364,0.44441984851126054,1.1641861709271537,1.2999733113391942
1.84562667670853,-0.048571042927681725,0.3611919867869465,-0.05657386136889682,2.038672915948075
1.8931234678500124,-1.8212896701855874,-0.6108071990333974,0.09284984758587464,0.5629232291803213
-3.251034426986164,-1.7102733530176608,-0.2952618844982743,-1.0193731532147265,0.05001441200376596
-6.880041440778831,1.300619350528239,1.444922406425144,-1.7754549819023933,1.3666267417835063
-1.6312471725039446,-4.550484346398517,-0.5813900269052401,0.716007781770711,0.41710453185983865
-3.493291238922199,0.06105236300627517,-0.48420010688150994,-0.6347424813126746,1.4292924340639532
-0.7387427624785147,-0.685429512468143,2.1611987179933583,-0.145525311220485,1.9555040533352293
0.8202913347364273,3.267553645306619,-1.3328538122011182,-2.933541637257659,3.0619298914308364
-1.0039054284107796,3.855749361093004,1.2390835606057515,-0.5517152082289938,1.3052713367996638
2.593031651863148,2.9275893549764915,-0.9191407467954706,0.5907075408649861,1.1453366849914988
2.340764678777439,2.308001446292193,-0.6515343528385328,0.651069856494229,1.0411902099867156
-0.7446339732865382,3.7006037052230822,0.48160801017613225,-4.52386032276794,3.4803718855487458
-2.507303853304345,1.65106189102138,-0.6842085912498699,-3.050255210712064,1.5027574863432436
-0.01230809419726896,2.876294813257595,-2.150223382971076,-1.2454394582282529,2.004239267938618
-1.2671261965287597,3.9860622594871042,0.1991383460868272,-5.672561163364359,3.959830869178845
-0.12250690339607785,3.5701909456942764,1.2530693536275248,-9.409955396326822,6.008234850065243
-1.5029254770211469,1.4087289374923346,-0.5095197696083411,-3.911323844772301,2.680913117766491
0.3885950584353065,3.435749555219981,-1.5676647361211817,-0.6313368034998956,0.19729083264495492
0.790091188725938,4.844280149375552,-2.2437233724769987,1.2820105425445736,0.49488672029876324
-2.534987528387766,2.5168343077534288,-0.4306711656629223,-1.8198616027206396,0.6823605233470262
0.8723160468582052,0.11194926436116576,-3.400973710649374,1.467710707688512,0.2758743443985796
-1.1335095288373758,1.4030295191937614,-1.9915580162597584,-1.101217567678736,-0.4645823981590513
-0.3039873299072998,1.884308347189817,-2.2372099200030005,-1.1944252688811117,-0.3175737925563361
-0.8998588826222885,2.5849796234327904,-0.7286808128153847,-1.8058494301328598,0.3902463465023737
0.053249534223352706,1.4906599704452017,-0.6101524748886217,0.39934114627670164,-2.823254169975594
